USD,GBP,EUR,Date,Year
310.681,421.035,362.127,2019-01-31,2019
310.681,419.475,362.256,2019-02-01,2019
311.574,416.908,363.421,2019-02-05,2019
311.574,414.796,363.531,2019-02-06,2019
311.574,417.034,364.945,2019-02-07,2019
311.574,415.595,364.165,2019-02-08,2019
311.574,414.678,364.392,2019-02-11,2019
311.574,413.926,362.962,2019-02-12,2019
311.574,414.875,365.04,2019-02-13,2019
312.614,416.201,364.876,2019-02-14,2019
312.614,416.877,365.563,2019-02-15,2019
312.917,415.923,364.451,2019-02-18,2019
312.917,415.43,365.989,2019-02-19,2019
312.135,413.983,367.549,2019-02-20,2019
312.116,418.068,367.919,2019-02-21,2019
312.116,422.337,366.834,2019-02-22,2019
312.593,425.329,366.144,2019-02-25,2019
312.593,428.649,366.637,2019-02-26,2019
312.593,428.11,369.237,2019-02-27,2019
312.593,429.088,374.879,2019-02-28,2019
312.593,430.234,376.455,2019-03-01,2019
313.039,427.57,379.98,2019-03-06,2019
313.039,426.996,381.261,2019-03-07,2019
313.039,426.385,382.003,2019-03-11,2019
313.039,424.117,381.936,2019-03-12,2019
314.02,425.979,380.789,2019-03-13,2019
314.02,430.041,380.216,2019-03-14,2019
314.02,428.856,379.765,2019-03-15,2019
314.02,431.904,378.885,2019-03-18,2019
314.02,432.073,379.46,2019-03-19,2019
315.662,429.906,382.71,2019-03-20,2019
315.262,430.685,382.914,2019-03-21,2019
315.662,429.093,385.758,2019-03-22,2019
316.539,432.533,385.419,2019-03-25,2019
316.283,431.61,384.708,2019-03-26,2019
316.452,430.036,385.284,2019-03-27,2019
316.43,430.378,385.453,2019-03-28,2019
316.522,429.181,387.682,2019-03-29,2019
316.43,430.51,386.793,2019-04-01,2019
316.43,429.171,386.28,2019-04-02,2019
316.43,429.171,386.177,2019-04-03,2019
316.917,431.752,385.356,2019-04-08,2019
316.909,431.545,385.589,2019-04-09,2019
316.917,432.199,385.665,2019-04-10,2019
316.909,428.654,386.078,2019-04-11,2019
316.909,427.707,388.005,2019-04-12,2019
317.839,430.328,387.627,2019-04-15,2019
317.839,431.983,388.212,2019-04-16,2019
317.839,430.087,386.594,2019-04-17,2019
317.839,430.347,386.812,2019-04-18,2019
317.839,431.765,386.64,2019-04-22,2019
319.529,431.73,387.467,2019-04-23,2019
319.529,430.312,386.985,2019-04-24,2019
318.725,426.715,386.624,2019-04-25,2019
319.041,423.502,385.482,2019-04-26,2019
321.472,423.398,385.032,2019-04-29,2019
321.472,423.211,385.205,2019-04-30,2019
323.501,423.841,384.825,2019-05-02,2019
323.501,428.04,388.164,2019-05-03,2019
323.501,430.545,387.781,2019-05-06,2019
323.501,427.454,386.414,2019-05-07,2019
323.501,431.434,388.55,2019-05-08,2019
323.501,430.014,393.537,2019-05-09,2019
323.501,432.828,395.195,2019-05-10,2019
323.501,433.187,393.631,2019-05-13,2019
324.973,433.187,397.602,2019-05-14,2019
324.973,433.975,397.744,2019-05-15,2019
324.973,435.624,401.078,2019-05-16,2019
324.973,434.602,402.009,2019-05-17,2019
327.214,433.276,400.791,2019-05-20,2019
327.214,434.602,399.716,2019-05-21,2019
327.214,435.319,397.171,2019-05-22,2019
327.214,437.791,397.907,2019-05-23,2019
327.214,438.831,397.083,2019-05-24,2019
328.286,439.547,397.872,2019-05-27,2019
328.793,437.863,396.474,2019-05-28,2019
328.793,440.371,396.116,2019-05-29,2019
328.793,436.394,398.66,2019-05-30,2019
328.793,433.803,398.015,2019-05-31,2019
330.384,434.992,397.728,2019-06-03,2019
332.104,440.083,396.94,2019-06-05,2019
334.984,446.006,395.757,2019-06-06,2019
337.28,445.567,393.772,2019-06-07,2019
337.28,447.196,394.915,2019-06-10,2019
337.28,446.038,397.732,2019-06-11,2019
337.28,447.413,399.814,2019-06-12,2019
337.28,446.4,399.233,2019-06-13,2019
337.28,451.07,399.595,2019-06-14,2019
338.562,453.258,399.776,2019-06-17,2019
338.562,452.894,398.545,2019-06-18,2019
338.562,455.076,399.125,2019-06-19,2019
338.562,454.523,401.984,2019-06-20,2019
338.562,458.235,401.865,2019-06-21,2019
338.562,456.985,402.556,2019-06-24,2019
338.562,453.713,401.72,2019-06-25,2019
338.562,453.669,401.385,2019-06-26,2019
338.562,460.392,404.195,2019-06-27,2019
338.562,460.429,404.305,2019-06-28,2019
342.113,458.596,401.879,2019-07-01,2019
342.113,459.98,403.151,2019-07-02,2019
342.113,465.185,408.676,2019-07-03,2019
342.113,592.998,407.927,2019-07-04,2019
342.113,463.734,408.9,2019-07-05,2019
343.693,468.153,409.948,2019-07-08,2019
344.19,475.241,414.185,2019-07-09,2019
344.19,497.916,510.64,2019-07-10,2019
344.19,509.068,416.531,2019-07-11,2019
344.19,518.738,420.591,2019-07-12,2019
344.19,538.688,428.047,2019-07-15,2019
344.19,564.143,436.369,2019-07-16,2019
344.814,573.051,447.324,2019-07-17,2019
344.814,579.283,451.545,2019-07-18,2019
344.814,579.242,466.511,2019-07-19,2019
344.814,580.39,486.917,2019-07-22,2019
345.91,592.852,495.396,2019-07-23,2019
345.91,607.835,498.167,2019-07-24,2019
345.91,623.321,498.154,2019-07-25,2019
345.91,632.933,500.992,2019-07-26,2019
345.91,633.071,511.824,2019-07-29,2019
347.817,637.433,526.128,2019-07-30,2019
347.817,636.834,538.784,2019-07-31,2019
350.108,631.687,545.692,2019-08-01,2019
350.108,620.023,546.4,2019-08-02,2019
352.79,593.605,548.499,2019-08-05,2019
352.79,592.998,548.274,2019-08-06,2019
351.959,585.088,545.877,2019-08-07,2019
355.002,585.595,535.731,2019-08-08,2019
355.002,587.16,510.64,2019-08-09,2019
358.361,588.781,510.64,2019-08-12,2019
358.361,589.027,504.294,2019-08-13,2019
358.361,591.8,503.185,2019-08-14,2019
358.361,592.029,503.273,2019-08-15,2019
358.361,594.626,503.76,2019-08-16,2019
358.346,598.598,504.488,2019-08-19,2019
358.346,599.623,505.071,2019-08-20,2019
358.346,605.9,506.01,2019-08-21,2019
358.346,613.46,509.838,2019-08-22,2019
358.346,623.43,512.331,2019-08-23,2019
358.346,628.446,514.7,2019-08-26,2019
358.346,627.017,518.133,2019-08-27,2019
358.346,628.234,525.85,2019-08-28,2019
358.346,627.855,533.165,2019-08-29,2019
358.346,627.888,534.947,2019-08-30,2019
359.019,629.164,535.255,2019-09-02,2019
361.049,621.736,535.573,2019-09-03,2019
361.049,620.563,535.405,2019-09-04,2019
361.724,618.399,532.677,2019-09-05,2019
361.985,614.963,531.265,2019-09-06,2019
361.985,613.004,525.461,2019-09-09,2019
361.985,614.728,521.607,2019-09-10,2019
361.985,607.371,519.799,2019-09-11,2019
361.985,595.894,518.141,2019-09-12,2019
361.985,594.213,517.209,2019-09-13,2019
363.712,601.163,512.931,2019-09-18,2019
363.712,608.102,506.446,2019-09-19,2019
363.712,620.372,503.791,2019-09-20,2019
365.46,617.508,504.889,2019-09-23,2019
367.617,619.178,511.062,2019-09-24,2019
367.617,623.904,517.188,2019-09-25,2019
367.617,626.196,529.197,2019-09-26,2019
368.747,628.678,528.624,2019-09-27,2019
374.211,630.54,529.245,2019-09-30,2019
374.211,624.477,532.061,2019-10-01,2019
374.211,628.391,534.448,2019-10-02,2019
374.211,629.77,535.45,2019-10-03,2019
377.218,628.477,534.4,2019-10-04,2019
460.867,624.972,531.584,2019-10-07,2019
378.837,626.889,534.591,2019-10-08,2019
382.947,622.239,534.871,2019-10-09,2019
388.11,624.291,533.099,2019-10-10,2019
395.548,625.109,532.355,2019-10-11,2019
405.148,632.732,531.828,2019-10-14,2019
409.713,632.006,532.93,2019-10-15,2019
422.335,629.051,535.718,2019-10-16,2019
438.033,637.002,535.622,2019-10-17,2019
444.501,639.101,540.736,2019-10-18,2019
446.186,645.586,538.75,2019-10-21,2019
447.015,643.718,537.152,2019-10-22,2019
450.613,643.718,542.186,2019-10-23,2019
459.86,639.567,541.21,2019-10-24,2019
473.392,639.42,545.017,2019-10-25,2019
485.566,638.812,542.609,2019-10-28,2019
492.325,643.033,541.822,2019-10-29,2019
491.057,887.675,541.49,2019-10-30,2019
491.619,640.677,540.507,2019-10-31,2019
491.726,636.884,540.507,2019-11-01,2019
489.225,635.41,541.44,2019-11-04,2019
481.123,635.017,781.026,2019-11-05,2019
460.409,633.822,540.802,2019-11-06,2019
460.867,636.273,540.629,2019-11-07,2019
456.458,635.314,538.222,2019-11-08,2019
456.32,638.742,538.172,2019-11-12,2019
456.898,637.518,535.187,2019-11-13,2019
457.839,637.321,535.138,2019-11-14,2019
457.461,634.925,533.2,2019-11-15,2019
456.706,633.681,531.143,2019-11-18,2019
457.059,630.216,530.996,2019-11-19,2019
460.558,631.68,529.308,2019-11-20,2019
462.309,628.147,528.281,2019-11-21,2019
465.329,628.342,527.246,2019-11-22,2019
470.346,623.709,527.002,2019-11-25,2019
477.178,623.745,530.955,2019-11-26,2019
484.255,622.332,533.493,2019-11-27,2019
485.962,629.539,538.175,2019-11-28,2019
486.286,632.704,540.906,2019-11-29,2019
485.648,637.33,542.234,2019-12-02,2019
483.523,636.929,542.283,2019-12-03,2019
481.103,631.124,544.23,2019-12-04,2019
478.962,629.308,550.609,2019-12-05,2019
473.559,621.665,555.722,2019-12-06,2019
471.445,606.676,553.898,2019-12-09,2019
469.302,608.756,552.337,2019-12-10,2019
467.51,601.639,554.114,2019-12-11,2019
464.573,592.799,550.811,2019-12-12,2019
458.752,605.171,550.663,2019-12-13,2019
454.415,602.912,554.276,2019-12-16,2019
451.264,633.633,551.469,2019-12-17,2019
453.425,633.154,551.831,2019-12-18,2019
458.763,645.798,552.293,2019-12-19,2019
466.229,602.912,557.478,2019-12-20,2019
477.356,655.68,575.672,2019-12-23,2019
477.356,662.29123,580.772,2019-12-24,2019
477.356,673.28546,584.81,2019-12-26,2019
477.356,669.08195,557.478,2019-12-27,2019
477.356,676.61151,582.738,2019-12-30,2019
477.356,683.76876,585.98026,2019-12-31,2019
477.356,683.01583,591.34566,2020-01-02,2020
477.356,695.41231,588.33396,2020-01-03,2020
477.356,698.84192,593.8122,2020-01-06,2020
478.803,705.68254,602.85891,2020-01-07,2020
478.803,700.73643,602.52892,2020-01-08,2020
479.383,701.41637,608.5277,2020-01-09,2020
479.383,698.01069,611.15133,2020-01-10,2020
479.383,698.01032,613.5051,2020-01-13,2020
481.112,695.06618,612.09444,2020-01-14,2020
481.112,688.0857,611.70391,2020-01-15,2020
484.444,693.42122,607.4437,2020-01-16,2020
484.444,691.17465,609.20986,2020-01-17,2020
484.444,686.44877,607.41535,2020-01-20,2020
488.236,698.17547,605.23917,2020-01-21,2020
488.236,692.12266,606.31532,2020-01-22,2020
491.538,689.0756,603.73182,2020-01-23,2020
491.538,681.70401,599.60382,2020-01-24,2020
491.538,678.13279,607.46697,2020-01-27,2020
491.37,678.60405,604.20317,2020-01-28,2020
491.37,674.12779,600.98393,2020-01-29,2020
490.79,669.89706,599.50787,2020-01-30,2020
490.79,774.16414,591.43225,2020-01-31,2020
490.79,669.54346,588.77137,2020-02-05,2020
491.347,677.69766,587.15495,2020-02-06,2020
491.347,687.01868,696.99,2020-02-07,2020
491.347,687.57482,591.62268,2020-02-10,2020
490.233,695.75383,591.22279,2020-02-11,2020
490.233,700.50658,599.34822,2020-02-12,2020
489.758,700.59246,608.37603,2020-02-13,2020
489.758,699.85069,613.62313,2020-02-14,2020
489.758,708.74531,622.02931,2020-02-17,2020
488.968,717.63393,626.51445,2020-02-18,2020
488.968,719.54929,626.5717,2020-02-19,2020
488.01,706.0961,626.38173,2020-02-20,2020
488.01,715.98883,633.49734,2020-02-21,2020
488.01,721.34244,638.6834,2020-02-26,2020
487.654,717.96282,641.20395,2020-02-27,2020
487.654,721.38978,633.7918,2020-02-28,2020
487.654,722.73321,646.18806,2020-03-02,2020
486.92,740.64295,647.87561,2020-03-03,2020
486.92,742.31099,637.97343,2020-03-04,2020
486.92,748.44161,642.46987,2020-03-05,2020
486.92,756.10624,647.02243,2020-03-06,2020
486.92,756.56332,664.14682,2020-03-09,2020
487.844,751.57213,661.36672,2020-03-10,2020
487.844,746.30576,666.58682,2020-03-11,2020
493.072,751.89043,673.12691,2020-03-12,2020
493.072,750.18844,677.98407,2020-03-13,2020
493.072,746.84685,673.32057,2020-03-16,2020
501.199,746.81496,669.75014,2020-03-17,2020
501.199,745.6123,672.55655,2020-03-18,2020
513.379,745.6123,672.61566,2020-03-19,2020
513.379,720.22099,671.30289,2020-03-20,2020
513.379,727.1148,674.59588,2020-03-24,2020
531.259,713.32223,674.41548,2020-03-25,2020
531.259,719.10964,674.41548,2020-03-26,2020
531.259,707.32944,653.21563,2020-03-27,2020
513.379,711.68047,656.01112,2020-03-30,2020
531.259,709.71078,643.7571,2020-03-31,2020
536.2682,714.8676,650.95448,2020-04-01,2020
540.8567,711.78194,648.07897,2020-04-02,2020
545.4102,714.05107,649.41859,2020-04-03,2020
549.9789,710.88598,640.98106,2020-04-06,2020
554.557,718.86326,644.89793,2020-04-07,2020
554.5085,724.79386,641.49803,2020-04-08,2020
559.103,717.33696,646.15489,2020-04-09,2020
558.8947,723.78272,641.6492,2020-04-13,2020
561.715,717.7915,647.3866,2020-04-14,2020
559.962,713.88389,648.87941,2020-04-15,2020
562.4605,709.04018,642.07751,2020-04-16,2020
560.7863,710.41477,649.90687,2020-04-17,2020
560.786,698.69015,651.7666,2020-04-20,2020
560.786,701.93704,646.79104,2020-04-21,2020
556.9515,700.75292,644.82619,2020-04-22,2020
561.6111,703.69128,646.51309,2020-04-23,2020
561.611,708.50529,635.1527,2020-04-24,2020
557.771,716.60616,633.13488,2020-04-27,2020
559.929,716.88435,638.72323,2020-04-28,2020
556.1005,717.18862,640.90319,2020-04-29,2020
552.2988,743.56748,645.84193,2020-04-30,2020
548.5227,758.60096,652.77361,2020-05-04,2020
544.7725,750.158,652.71862,2020-05-05,2020
548.988,706.68784,649.67746,2020-05-06,2020
545.2344,760.48046,652.768,2020-05-07,2020
541.506,766.21785,668.7645,2020-05-08,2020
590.91988,763.685,675.58782,2020-05-11,2020
546.4327,770.809,678.60905,2020-05-12,2020
545.4085,774.16414,686.08436,2020-05-13,2020
554.49,761.971,688.93312,2020-05-14,2020
562.738,746.58758,709.669,2020-05-15,2020
567.9855,747.776,694.24724,2020-05-18,2020
567.9855,747.776,696.99,2020-05-19,2020
572.473,753.29684,687.09951,2020-05-20,2020
574.425,760.623,675.484,2020-05-21,2020
574.425,760.66,674.31833,2020-05-22,2020
581.9644,767.761,674.31833,2020-05-25,2020
582.6606,766.812,681.0339,2020-05-26,2020
584.6667,773.959,687.25658,2020-05-27,2020
575.442,772.192,685.97059,2020-05-28,2020
581.9155,780.659,689.01081,2020-05-29,2020
581.9155,793.066,691.3886,2020-06-01,2020
571.149,735.21,696.6576,2020-06-02,2020
572.7134,811.25,693.0904,2020-06-03,2020
577.7244,816.158,698.67912,2020-06-04,2020
585.2803,817.671,709.54778,2020-06-05,2020
585.2803,813.752,716.66263,2020-06-08,2020
591.864,809.334,723.83201,2020-06-09,2020
591.864,810.698,725.42608,2020-06-10,2020
595.2973,805.669,728.49159,2020-06-11,2020
595.069,786.068,726.74367,2020-06-12,2020
595.069,792.043,726.13008,2020-06-15,2020
593.8165,797.439,732.23835,2020-06-16,2020
596.7137,801.947,733.74582,2020-06-17,2020
596.7137,792.536,728.469,2020-06-18,2020
601.3245,794.005,731.946,2020-06-19,2020
601.3245,791.192,739.419,2020-06-22,2020
578.6302,792.519,728.625,2020-06-23,2020
580.4381,791.306,728.24,2020-06-24,2020
573.733,791.766,725.226,2020-06-25,2020
580.0441,796.054,727.372,2020-06-26,2020
574.4108,796.164,723.996,2020-06-29,2020
579.45,802.438,723.592,2020-06-30,2020
572.509,810.268,717.977,2020-07-01,2020
571.4141,814.388,723.928,2020-07-02,2020
571.4141,819.959,726.173,2020-07-03,2020
570.5562,820.422,734.508,2020-07-06,2020
568.9136,825.114,735.571,2020-07-07,2020
572.9592,827.48,739.58,2020-07-08,2020
572.507,832.047,744.309,2020-07-09,2020
568.2102,832.718,749.849,2020-07-10,2020
573.7932,833.811,751.655,2020-07-13,2020
573.1328,830.044,754.405,2020-07-14,2020
565.9457,832.708,753.69,2020-07-15,2020
565.513,841.141,753.626,2020-07-16,2020
565.752,838.304,753.806,2020-07-17,2020
554.428,850.713,751.763,2020-07-20,2020
553.2945,853.916,756.846,2020-07-21,2020
553.3425,854.55,761.668,2020-07-22,2020
552.9556,855.038,766.512,2020-07-23,2020
556.7603,859.686,770.95,2020-07-24,2020
556.7603,852.264,770.946,2020-07-27,2020
557.2362,859.253,774.485,2020-07-28,2020
552.917,854.943,773.605,2020-07-29,2020
571.975,859.543,779.189,2020-07-30,2020
577.7616,856.266,771.996,2020-07-31,2020
575.3846,860.724,774.443,2020-08-03,2020
575.385,867.193,773.102,2020-08-04,2020
579.635,869.67,774.062,2020-08-05,2020
581.5254,875.953,770.649,2020-08-06,2020
583.322,872.348,778.738,2020-08-07,2020
590.2961,869.887,784.085,2020-08-10,2020
590.91988,871.326,785.474,2020-08-11,2020
584.02,874.978,779.257,2020-08-12,2020
570.65473,876.298,781.34,2020-08-13,2020
571.432,861.64,780.856,2020-08-14,2020
571.432,862.013,783.073,2020-08-17,2020
572.15315,864.527,783.417,2020-08-18,2020
576.0984,863.945,783.318,2020-08-19,2020
579.6608,861.618,769.47,2020-08-20,2020
583.9817,863.044,770.061,2020-08-21,2020
583.5488,863.205,767.861,2020-08-24,2020
588.9653,866.011,768.604,2020-08-25,2020
588.337,867.148,769.057,2020-08-26,2020
591.6998,867.935,769.336,2020-08-27,2020
595.708,870.115,770.273,2020-08-28,2020
600.2451,872.968,778.643,2020-08-31,2020
604.5536,861.035,777.571,2020-09-01,2020
611.4,866.227,784.075,2020-09-02,2020
616.9475,866.227,785.153,2020-09-03,2020
613.5965,868.775,789.076,2020-09-04,2020
613.5965,859.205,785.704,2020-09-07,2020
620.7251,870.652,788.232,2020-09-08,2020
622.98,868.834,788.232,2020-09-09,2020
603.41445,877.955,791.054,2020-09-10,2020
617.337,883.799,791.2,2020-09-11,2020
620.4301,880.809,789.433,2020-09-14,2020
622.1709,861.17,799.088,2020-09-15,2020
613.941,873.396,791.445,2020-09-16,2020
617.8066,873.396,794.497,2020-09-21,2020
617.95,883.247,797.508,2020-09-22,2020
621.1277,881.358,790.777,2020-09-23,2020
621.8027,878.257,796.565,2020-09-24,2020
621.8027,882.319,792.728,2020-09-25,2020
615.418,887.262,793.183,2020-09-28,2020
619.377,890.001,795.036,2020-09-29,2020
620.21,885.025,796.206,2020-09-30,2020
625.5121,889.188,796.726,2020-10-01,2020
627.701,881.778,798.429,2020-10-02,2020
629.4297,886.424,799.743,2020-10-05,2020
631.734,879.801,799.092,2020-10-06,2020
638.088,887.272,803.369,2020-10-07,2020
639.3259,891.807,798.025,2020-10-08,2020
639.3259,890.567,798.565,2020-10-09,2020
639.1266,888.414,793.703,2020-10-12,2020
639.1266,882.067,793.279,2020-10-13,2020
641.3188,887.148,793.769,2020-10-14,2020
642.1753,891.959,792.268,2020-10-15,2020
644.8101,894.174,790.996,2020-10-16,2020
646.3853,890.999,786.672,2020-10-19,2020
649.1187,891.273,790.06,2020-10-20,2020
649.7957,889.828,789.13,2020-10-21,2020
652.0183,891.481,790.66,2020-10-22,2020
653.3254,887.967,793.758,2020-10-23,2020
654.8757,893.498,791.848,2020-10-26,2020
659.2681,892.942,789.549,2020-10-27,2020
657.9414,887.675,788.187,2020-10-28,2020
660.5062,884.384,787.146,2020-10-29,2020
661.8745,887.496,789.846,2020-10-30,2020
661.8745,892.326,786.957,2020-11-03,2020
660.1135,897.773,781.026,2020-11-04,2020
660.115,895.516,779.541,2020-11-05,2020
660.115,893.086,780.157,2020-11-06,2020
661.396,893.086,784.566,2020-11-09,2020
661.396,898.917,786.349,2020-11-10,2020
661.396,902.812,785.5,2020-11-12,2020
660.958,908.315,784.074,2020-11-13,2020
661.0718,907.094,784.074,2020-11-16,2020
659.664,908.017,781.612,2020-11-17,2020
659.664,899.603,781.802,2020-11-18,2020
650,893.582,785.331,2020-11-19,2020
649.375,869.668,784.928,2020-11-20,2020
646.375,869.998,783.307,2020-11-23,2020
646.375,869.18,773.722,2020-11-24,2020
646.375,868.426,771.62,2020-11-25,2020
646.2568,862.345,756.741,2020-11-26,2020
646.2568,847.728,751.919,2020-11-27,2020
649.8169,853.628,751.285,2020-11-30,2020
649.8169,853.844,751.165,2020-12-01,2020
650.3335,858.456,744.938,2020-12-02,2020
648.5649,856.088,732.336,2020-12-03,2020
648.5649,856.703,731.967,2020-12-04,2020
648.5649,851.534,731.168,2020-12-07,2020
650.2227,856.54,735.903,2020-12-08,2020
650.2227,861.134,733.043,2020-12-09,2020
654.4939,863.895,733.794,2020-12-10,2020
652.321,863.895,734.717,2020-12-11,2020
649.2313,851.596,733.645,2020-12-14,2020
649.2313,852.279,736.327,2020-12-15,2020
649.2313,855.913,739.443,2020-12-16,2020
649.2313,859.019,739.443,2020-12-17,2020
650.2834,859.44,734.629,2020-12-18,2020
650.2834,860.69,733.915,2020-12-21,2020
650.2834,861.346,731.927,2020-12-22,2020
650.2834,861.346,732.113,2020-12-23,2020
650.2834,866.502,733.788,2020-12-24,2020
650.2834,862.232,733.132,2020-12-28,2020
649.911,860.846,733.757,2020-12-29,2020
649.911,856.702,733.757,2020-12-30,2020
649.6042,853.867,734.35,2020-12-31,2020
650.5145,868.37,735.948,2021-01-04,2021
650.5145,865.74,740.766,2021-01-05,2021
651.1338,880.374,739.551,2021-01-06,2021
648.748,880.938,740.797,2021-01-07,2021
652.502,887.011,751.685,2021-01-08,2021
652.502,896.882,750.404,2021-01-11,2021
652.502,909.09,763.988,2021-01-12,2021
652.502,904.869,765.055,2021-01-13,2021
652.502,903.246,772.812,2021-01-14,2021
652.502,900.13,776.563,2021-01-15,2021
651.3806,902.986,784.043,2021-01-18,2021
651.3806,898.168,779.693,2021-01-19,2021
651.232,897.019,781.576,2021-01-20,2021
651.232,899.741,782.907,2021-01-21,2021
651.744,897.307,785.16,2021-01-22,2021
651.3251,895.711,781.096,2021-01-25,2021
650.1023,894.744,780.407,2021-01-26,2021
650.6684,897.517,782.524,2021-01-27,2021
650.6684,897.872,779.293,2021-01-28,2021
650.668,896.066,777.16,2021-01-29,2021
651.212,910.514,774.677,2021-02-01,2021
649.3127,912.288,775,2021-02-02,2021
648.3752,911.707,776.935,2021-02-03,2021
648.3752,905.299,777.805,2021-02-08,2021
648.3752,907.746,784.675,2021-02-09,2021
648.3752,908.197,784.804,2021-02-10,2021
647.915,915.189,781.966,2021-02-11,2021
647.915,911.598,779.468,2021-02-12,2021
647.915,909.908,781.295,2021-02-16,2021
647.915,914.714,782.939,2021-02-17,2021
647.4552,908.323,787.209,2021-02-18,2021
647.4552,910.756,785.929,2021-02-19,2021
646.7234,910.885,785.519,2021-02-22,2021
644.83,909.995,786.017,2021-02-23,2021
635.762,910.766,785.56,2021-02-24,2021
630.9496,909.714,787.984,2021-02-25,2021
624.9408,910.131,786.826,2021-02-26,2021
624.5949,908.719,783.702,2021-03-01,2021
624.2764,910.356,782.289,2021-03-02,2021
621.4138,906.985,782.502,2021-03-03,2021
619.2339,909.939,784.556,2021-03-04,2021
613.2955,908.302,782.662,2021-03-05,2021
614.9175,909.457,782.566,2021-03-09,2021
614.9175,905.798,777.847,2021-03-10,2021
614.9175,909.265,780.929,2021-03-11,2021
614.9175,905.445,781.828,2021-03-12,2021
615.315,904,782.598,2021-03-15,2021
615.315,906.215,781.378,2021-03-16,2021
616.6376,895.879,779.581,2021-03-17,2021
616.6376,892.027,778.072,2021-03-18,2021
621.172,890.968,778.104,2021-03-19,2021
621.172,902.049,777.976,2021-03-22,2021
621.172,904.72,766.291,2021-03-24,2021
621.172,902.275,764.686,2021-03-25,2021
621.172,900.785,763.531,2021-03-26,2021
621.172,899.465,772.888,2021-03-29,2021
624.979,894.683,774.034,2021-03-30,2021
624.979,895.614,774.068,2021-03-31,2021
624.979,889.909,774.036,2021-04-01,2021
624.979,886.778,771.903,2021-04-02,2021
624.979,893.68,769.336,2021-04-05,2021
623.315,892.458,767.9,2021-04-06,2021
623.147,890.513,765.567,2021-04-07,2021
623.147,884.689,762.745,2021-04-08,2021
623.147,888.797,765.776,2021-04-09,2021
630.8997,891.252,762.618,2021-04-12,2021
630.9365,890.298,761.348,2021-04-13,2021
638.7856,891.359,761.895,2021-04-14,2021
638.8235,891.485,762.873,2021-04-15,2021
645.193,887.876,762.028,2021-04-16,2021
646.355,878.945,761.505,2021-04-19,2021
649.257,872.628,758.933,2021-04-20,2021
649.257,871.155,759.771,2021-04-21,2021
649.257,881.169,758.305,2021-04-22,2021
649.257,879,755.493,2021-04-23,2021
649,881.245,754.504,2021-04-26,2021
647.702,881.469,753.355,2021-04-27,2021
646.4067,886.357,754.538,2021-04-28,2021
645.1143,891.515,752.793,2021-04-29,2021
645.0571,891.995,753.7,2021-04-30,2021
645,888.015,753.86,2021-05-03,2021
645,889.388,754.691,2021-05-04,2021
645,889.388,758.361,2021-05-05,2021
645,889.643,759.865,2021-05-06,2021
645,887.584,759.345,2021-05-07,2021
645,885.129,759.121,2021-05-10,2021
645,884.396,757.142,2021-05-11,2021
645,881.365,756.375,2021-05-12,2021
645.1213,883.608,753.487,2021-05-13,2021
644.5,880.801,750.447,2021-05-14,2021
644.5,884.565,747.959,2021-05-17,2021
644.25,879.239,747.226,2021-05-18,2021
644.125,875.525,748.848,2021-05-19,2021
644,871.224,749.678,2021-05-20,2021
643.4849,866.196,750.985,2021-05-21,2021
643.2424,870.824,750.285,2021-05-24,2021
643.1211,872.707,745.605,2021-05-25,2021
643.1211,872.421,744.559,2021-05-26,2021
642.2207,872.617,743.063,2021-05-27,2021
642.2209,871.315,745.734,2021-05-28,2021
642,872.823,746.921,2021-05-31,2021
642,874.822,746.667,2021-06-01,2021
642,871.898,747.712,2021-06-02,2021
642,873.543,746.792,2021-06-03,2021
642,875.122,748.755,2021-06-04,2021
642,876.04,751.312,2021-06-07,2021
642,871.283,749.383,2021-06-08,2021
642,865.971,750.869,2021-06-09,2021
642,866.979,751.593,2021-06-10,2021
642,867.387,750.96,2021-06-11,2021
642,862.174,750.279,2021-06-14,2021
642,862.306,743.604,2021-06-15,2021
642,856.687,742.318,2021-06-16,2021
642,851.763,739.736,2021-06-17,2021
642,840.806,734.585,2021-06-18,2021
642,838.07,734.61,2021-06-21,2021
649.7041,826.868,733.121,2021-06-22,2021
648.0801,826.868,725.27,2021-06-23,2021
648,821.385,720.576,2021-06-24,2021
648,823.608,719.4,2021-06-25,2021
647.1899,816.668,706.926,2021-06-28,2021
646.2839,808.819,706.926,2021-06-29,2021
646,805.192,704.006,2021-06-30,2021
645.0957,809.758,703.254,2021-07-01,2021
645,813.801,701.843,2021-07-02,2021
645,817.172,699.48,2021-07-05,2021
644.0486,812.059,693.208,2021-07-06,2021
643.5737,813.807,694.181,2021-07-07,2021
643.574,815.512,696.577,2021-07-08,2021
643.124,814.625,695.166,2021-07-09,2021
643.062,814.566,690.867,2021-07-12,2021
643,814.596,691.886,2021-07-13,2021
643,820.132,691.706,2021-07-14,2021
642.975,822.193,691.53,2021-07-15,2021
642.55,820.455,690.511,2021-07-16,2021
641.4717,825.505,691.318,2021-07-19,2021
640.4138,821.802,694.107,2021-07-20,2021
639.8732,823.981,693.658,2021-07-21,2021
639.873,823.876,692.72,2021-07-22,2021
639.8311,821.286,696.286,2021-07-23,2021
639,824.977,694.388,2021-07-26,2021
639,820.099,694.925,2021-07-27,2021
639,820.517,695.066,2021-07-28,2021
638.7815,823.502,692.779,2021-07-29,2021
638.6221,823.502,693.545,2021-07-30,2021
638.561,814.606,693.266,2021-08-02,2021
